id,pred_avg_Pnma_uncorrected,pred_avg_Pbcm_uncorrected
S02824,0.484297527,0.48941581
S02825,0.457956639,0.464308995
S02826,0.46587866,0.46143645
S02827,0.458453009,0.461093825
S02828,0.466697272,0.470461965
S02829,0.458315676,0.4545797
S02830,0.467246541,0.46766407
S02831,0.468930096,0.45918054
S02832,0.468888594,0.462965815
S02833,0.470327887,0.46278988
S02834,0.459063493,0.454893625
S02835,0.46574372,0.466607275
S02836,0.459341926,0.455736905
S02837,0.466716244,0.4670811
S02838,0.458928678,0.457589965
S02839,0.467413808,0.467554805
S02840,0.466982762,0.46221959
S02841,0.469437344,0.47088559
S02842,0.46997751,0.46570405
S02843,0.487678506,0.48964995
S02844,0.488499402,0.48281844
S02845,0.48769436,0.47870306
S02846,0.487403062,0.486792625
S02847,0.488107203,0.4849281
S02848,0.487361343,0.48795335
S02849,0.463806836,0.467026965
S02850,0.463290849,0.46348801
S02851,0.464155875,0.461871755
S02852,0.471167344,0.470378545
S02853,0.468973244,0.469822495
S02854,0.471535186,0.464506475
S02855,0.462570989,0.45676069
S02856,0.464809362,0.463908445
S02857,0.473972852,0.46594085
S02858,0.475527245,0.475822445
S02859,0.479351037,0.48104614
S02860,0.471982344,0.46946665
S02861,0.480598706,0.474501825
S02862,0.477500067,0.4733015
S02863,0.480378869,0.479461955
S02864,0.480125425,0.47897381
S02865,0.483269186,0.481784675
S02866,0.485135005,0.47589545
S02867,0.474548071,0.47701412
S02868,0.484269668,0.48769428
S02869,0.47470348,0.48082487
S02870,0.484580563,0.4851237
S02871,0.478753498,0.4810193
S02872,0.487358791,0.4889306
S02873,0.503822364,0.49081196
S02874,0.511963286,0.495882575
S02875,0.513436627,0.49760579
S02876,0.467841085,0.46948512
S02877,0.477768721,0.489979415
S02878,0.471991401,0.47853248
S02879,0.481357408,0.485704555
S02880,0.475106035,0.477394255
S02881,0.482043294,0.49491115
S02882,0.502716583,0.49183075
S02883,0.504617857,0.490679925
S02884,0.507990381,0.49691695
S02885,0.508640915,0.517726475
S02886,0.513599544,0.51850565
S02887,0.513648124,0.517413175
S02888,0.512001309,0.511406305
S02889,0.51403889,0.5087372
S02890,0.517506157,0.51563508
S02891,0.480338058,0.48663895
S02892,0.482191653,0.484992365
S02893,0.484637314,0.481091425
S02894,0.48623419,0.48681826
S02895,0.487752564,0.4835398
S02896,0.492897713,0.48728095
S02897,0.477515518,0.485247105
S02898,0.483919642,0.48359309
S02899,0.483306185,0.48053892
S02900,0.473183555,0.48144354
S02901,0.479328174,0.48412587
S02902,0.475637778,0.477783575
S02903,0.481749151,0.4848986
S02904,0.475226658,0.479612395
S02905,0.480636711,0.48720628
S02906,0.48162247,0.4835289
S02907,0.482887012,0.482567885
S02908,0.488697664,0.48655209
S02909,0.470708282,0.465290215
S02910,0.477272715,0.47422994
S02911,0.470544192,0.456533315
S02912,0.476724364,0.46512905
S02913,0.469828947,0.46624422
S02914,0.478911315,0.46990148
S02915,0.486181905,0.481220835
S02916,0.488102601,0.480412425
S02917,0.491735361,0.487594
S02918,0.46949109,0.460919725
S02919,0.477441495,0.47084171
S02920,0.469051324,0.46855406
S02921,0.478614495,0.47258899
S02922,0.469198445,0.459530425
S02923,0.47773325,0.471899485
S02924,0.48707485,0.483404845
S02925,0.491235473,0.47997245
S02926,0.490050351,0.48554402
S02927,0.507481595,0.502002225
S02928,0.507858105,0.50483218
S02929,0.510289527,0.506304625
S02930,0.507499159,0.50208585
S02931,0.509873233,0.50176605
S02932,0.507913159,0.508080085
S02933,0.477186658,0.471980765
S02934,0.474976181,0.468774685
S02935,0.473603217,0.46663776
S02936,0.475703774,0.476012675
S02937,0.473545585,0.4721975
S02938,0.476443113,0.47525394
S02939,0.474778042,0.4673389
S02940,0.473629164,0.47199853
S02941,0.476403371,0.477042415
S02942,0.474430492,0.46950619
S02943,0.475881994,0.47422402
S02944,0.474209681,0.469748665
S02945,0.480002152,0.476831465
S02946,0.474668822,0.4641091
S02947,0.476556697,0.473309205
S02948,0.475373661,0.474456385
S02949,0.477142833,0.477102265
S02950,0.47760177,0.46774961
S02951,0.473315062,0.467305285
S02952,0.480478004,0.475761205
S02953,0.472511086,0.465983405
S02954,0.478552107,0.47567835
S02955,0.472886377,0.462535115
S02956,0.479683407,0.468807815
S02957,0.486657844,0.475985275
S02958,0.487909425,0.4759394
S02959,0.48796806,0.47794479
S02960,0.471028427,0.4681771
S02961,0.477574077,0.476282195
S02962,0.472443804,0.46639162
S02963,0.480223828,0.4747151
S02964,0.471807009,0.471260115
S02965,0.47917629,0.47173005
S02966,0.48637956,0.47849016
S02967,0.486460899,0.47530638
S02968,0.486310879,0.481682615
S02969,0.505259499,0.499624685
S02970,0.505823698,0.49777097
S02971,0.506369589,0.49913144
S02972,0.503108304,0.50308882
S02973,0.506540491,0.49944941
S02974,0.504969072,0.494664085
S02975,0.476507767,0.468099205
S02976,0.476193921,0.46786736
S02977,0.473445085,0.461823375
S02978,0.479152885,0.471705985
S02979,0.473121456,0.465863155
S02980,0.479136851,0.468262495
S02981,0.474964247,0.46044577
S02982,0.471681946,0.467575765
S02983,0.478278366,0.47603987
S02984,0.473349259,0.463816
S02985,0.477673339,0.472179605
S02986,0.474301484,0.45997715
S02987,0.478948305,0.472738665
S02988,0.471878306,0.46503304
S02989,0.477116165,0.477635935
S02990,0.477591322,0.47444049
S02991,0.478545157,0.47585963
S02992,0.478688554,0.47736931
S02993,0.461056817,0.470448865
S02994,0.479570448,0.49485311
S02995,0.460151466,0.47311042
S02996,0.479071675,0.499277875
S02997,0.465018727,0.47540517
S02998,0.485887126,0.498935655
S02999,0.496478118,0.49928895
S03000,0.505645502,0.4985324
S03001,0.502930537,0.497851135
S03002,0.456537777,0.47464245
S03003,0.478319905,0.49580875
S03004,0.461251582,0.471238325
S03005,0.48089485,0.493973775
S03006,0.462492023,0.47059565
S03007,0.480285849,0.504028365
S03008,0.496124152,0.49335823
S03009,0.496113413,0.49516941
S03010,0.505151929,0.50106162
S03011,0.494933616,0.508840625
S03012,0.501043674,0.51299663
S03013,0.499663677,0.50920255
S03014,0.499755633,0.511832925
S03015,0.498925651,0.511424365
S03016,0.505166977,0.51163972
S03017,0.474287546,0.491915705
S03018,0.473921152,0.48734916
S03019,0.490776826,0.497959925
S03020,0.485379742,0.493556815
S03021,0.498326894,0.49759651
S03022,0.49576392,0.4953133
S03023,0.470217654,0.48678078
S03024,0.491318828,0.4965152
S03025,0.485855331,0.4983273
S03026,0.487567899,0.49953159
S03027,0.482032181,0.49790842
S03028,0.491529294,0.49648499
S03029,0.484898514,0.49934459
S03030,0.489389547,0.5010906
S03031,0.485283766,0.5015752
S03032,0.495322229,0.50493486
S03033,0.496348313,0.50553641
S03034,0.502216475,0.506399
S03035,0.45823487,0.45409426
S03036,0.470787495,0.47571933
S03037,0.457032097,0.44632832
S03038,0.472425298,0.472766975
S03039,0.454730964,0.458231515
S03040,0.470838895,0.4764248
S03041,0.476672733,0.481848505
S03042,0.478971324,0.481604325
S03043,0.477597205,0.4786186
S03044,0.457330936,0.44700503
S03045,0.472573821,0.47372441
S03046,0.457303912,0.454330295
S03047,0.47312999,0.478136945
S03048,0.457881099,0.452319275
S03049,0.472441388,0.47723942
S03050,0.47989925,0.46770314
S03051,0.478344031,0.481103035
S03052,0.48027241,0.480017615
S03053,0.489169949,0.48258841
S03054,0.490936106,0.489035115
S03055,0.491033595,0.49010923
S03056,0.490258254,0.484745815
S03057,0.489933617,0.49332681
S03058,0.491516152,0.4881535
S03059,0.467998849,0.46781659
S03060,0.464293617,0.457162785
S03061,0.481618136,0.47582575
S03062,0.477587201,0.482125985
S03063,0.48132686,0.477230445
S03064,0.478986881,0.48276396
S03065,0.468483516,0.468413825
S03066,0.480428872,0.48203504
S03067,0.478894018,0.476749065
S03068,0.489509372,0.49222159
S03069,0.48290255,0.48554452
S03070,0.489039454,0.492940605
S03071,0.478465546,0.47736125
S03072,0.488379327,0.482857465
S03073,0.481428553,0.48553871
S03074,0.485884529,0.48839766
S03075,0.487989193,0.489512915
S03076,0.487543149,0.493589895
S03077,0.459411154,0.45105524
S03078,0.471611604,0.466639995
S03079,0.460673557,0.46179745
S03080,0.472270137,0.475705265
S03081,0.460548714,0.460083825
S03082,0.471378112,0.471728605
S03083,0.481879134,0.481899615
S03084,0.483379766,0.47081883
S03085,0.483496544,0.468912345
S03086,0.460139156,0.45608274
S03087,0.47208285,0.47001325
S03088,0.46005783,0.45731312
S03089,0.472813875,0.47400308
S03090,0.458368512,0.45761998
S03091,0.470973653,0.478815705
S03092,0.482913316,0.47638007
S03093,0.482303402,0.470451965
S03094,0.482481687,0.47626219
S03095,0.493723201,0.488376825
S03096,0.492810738,0.48708945
S03097,0.492344568,0.490026695
S03098,0.492667844,0.486551525
S03099,0.492296437,0.493654905
S03100,0.492005396,0.487960235
S03101,0.465099146,0.46841276
S03102,0.46432561,0.46428244
S03103,0.485053538,0.472632705
S03104,0.47666419,0.47481866
S03105,0.485124798,0.4777969
S03106,0.478528981,0.469065465
S03107,0.466893868,0.465914755
S03108,0.484358609,0.48136501
S03109,0.477302379,0.47819412
S03110,0.491185082,0.486771795
S03111,0.480680263,0.480767925
S03112,0.492245568,0.490870345
S03113,0.479881792,0.48113544
S03114,0.490886851,0.48977708
S03115,0.481773264,0.48449203
S03116,0.491663174,0.488494635
S03117,0.491249574,0.48108266
S03118,0.491358226,0.49060833
S03119,0.533571498,0.483360915
S03120,0.536058821,0.49159303
S03121,0.536864132,0.48512307
S03122,0.540734823,0.49364996
S03123,0.537197622,0.48456752
S03124,0.53793968,0.49459336
S03125,0.566740973,0.50875292
S03126,0.567392224,0.51057457
S03127,0.566095344,0.510897325
S03128,0.525586891,0.482578875
S03129,0.530913024,0.49143149
S03130,0.525727334,0.48188822
S03131,0.529500451,0.493520495
S03132,0.527959358,0.48316834
S03133,0.531697995,0.49425516
S03134,0.560087241,0.50871275
S03135,0.558037665,0.50366473
S03136,0.558030661,0.509747805
S03137,0.561520152,0.5210807
S03138,0.561902732,0.52264693
S03139,0.560987711,0.52368228
S03140,0.562185866,0.52212833
S03141,0.561364249,0.52190575
S03142,0.561871573,0.523203045
S03143,0.539366584,0.49167676
S03144,0.532131919,0.48504394
S03145,0.535475325,0.49100915
S03146,0.541861501,0.490287235
S03147,0.536084011,0.48700999
S03148,0.536286681,0.493087605
S03149,0.538990402,0.488905295
S03150,0.540985491,0.49255778
S03151,0.538787397,0.48973985
S03152,0.538945742,0.49413781
S03153,0.53793795,0.493900565
S03154,0.536085798,0.49219984
S03155,0.531668101,0.48943326
S03156,0.526280049,0.48613801
S03157,0.529070998,0.49267507
S03158,0.531213619,0.48733474
S03159,0.532382179,0.48998256
S03160,0.529456322,0.492435185
S03161,0.52258395,0.48452437
S03162,0.526978886,0.49002469
S03163,0.522395871,0.48479645
S03164,0.52593574,0.490601435
S03165,0.523027418,0.48882435
S03166,0.522831029,0.489380585
S03167,0.524096722,0.48526657
S03168,0.527253999,0.492330985
S03169,0.52378282,0.48975821
S03170,0.52566525,0.48896931
S03171,0.525314387,0.49042557
S03172,0.525311117,0.48954066
S03173,0.475404662,0.473072095
S03174,0.496501992,0.50202293
S03175,0.476019467,0.471494405
S03176,0.49673686,0.501858935
S03177,0.481262825,0.47774456
S03178,0.50162828,0.50336026
S03179,0.515581489,0.50258528
S03180,0.522757873,0.505895985
S03181,0.523165561,0.503377125
S03182,0.471017177,0.476035505
S03183,0.491231342,0.500084675
S03184,0.476884939,0.47229111
S03185,0.495768305,0.499532465
S03186,0.476457152,0.477516135
S03187,0.496097572,0.495456835
S03188,0.513665835,0.504019535
S03189,0.515917826,0.50211013
S03190,0.521672577,0.501299225
S03191,0.515027426,0.516049595
S03192,0.517357195,0.51479795
S03193,0.518335382,0.5169372
S03194,0.51746692,0.51791335
S03195,0.518180173,0.520474875
S03196,0.521579839,0.5210787
S03197,0.510566541,0.504033955
S03198,0.509449562,0.50784719
S03199,0.51002138,0.50299319
S03200,0.510694772,0.50291849
S03201,0.516668071,0.502149825
S03202,0.517640669,0.5032195
S03203,0.504772375,0.5025234
S03204,0.508605592,0.504700765
S03205,0.510186735,0.504922935
S03206,0.504260492,0.50315353
S03207,0.505058287,0.507137065
S03208,0.508651384,0.50931349
S03209,0.50814148,0.51090548
S03210,0.508205106,0.507571655
S03211,0.509335766,0.50991715
S03212,0.514559509,0.504598775
S03213,0.512321547,0.5074785
S03214,0.519835578,0.50702375
S03215,0.471839038,0.46231294
S03216,0.487117016,0.48906604
S03217,0.470045511,0.455933565
S03218,0.489460896,0.48211954
S03219,0.47185817,0.461403985
S03220,0.488693925,0.48611915
S03221,0.501217435,0.488166405
S03222,0.502245546,0.494834575
S03223,0.504133161,0.496147815
S03224,0.470884148,0.46244829
S03225,0.488806109,0.48291442
S03226,0.472439743,0.464917345
S03227,0.488318943,0.48633258
S03228,0.470517777,0.459455115
S03229,0.487144113,0.486006185
S03230,0.502385536,0.487585785
S03231,0.501208285,0.49419342
S03232,0.502488118,0.48993674
S03233,0.511955918,0.5038976
S03234,0.511149417,0.502191515
S03235,0.513501677,0.50897765
S03236,0.512231618,0.49844074
S03237,0.512372335,0.50452443
S03238,0.511743595,0.50573353
S03239,0.505892256,0.49533657
S03240,0.504433989,0.486190495
S03241,0.504185605,0.49777402
S03242,0.504863012,0.490612865
S03243,0.504408561,0.493647535
S03244,0.506508507,0.49419105
S03245,0.50469533,0.494673225
S03246,0.504285388,0.485715985
S03247,0.505889552,0.495258075
S03248,0.511602135,0.499458745
S03249,0.510960998,0.50271379
S03250,0.511744937,0.503337975
S03251,0.510506817,0.502813805
S03252,0.511398487,0.49700758
S03253,0.511681191,0.504380835
S03254,0.509146518,0.505268915
S03255,0.511364349,0.49963178
S03256,0.511743995,0.506513415
S03257,0.477115711,0.46846562
S03258,0.490265264,0.48490664
S03259,0.475839762,0.468482585
S03260,0.487816937,0.480586495
S03261,0.475729992,0.470270725
S03262,0.488181496,0.47953378
S03263,0.501473261,0.48599765
S03264,0.502890875,0.485079305
S03265,0.50043366,0.4892596
S03266,0.476786441,0.46039845
S03267,0.489400232,0.48090352
S03268,0.474683158,0.45775993
S03269,0.488293076,0.480299145
S03270,0.475315771,0.466081365
S03271,0.488407695,0.48530602
S03272,0.499501638,0.48733689
S03273,0.499366532,0.4911298
S03274,0.49871452,0.488300325
S03275,0.511673634,0.498399345
S03276,0.511597526,0.497473635
S03277,0.510944019,0.50192892
S03278,0.510570643,0.495978815
S03279,0.510271966,0.499957885
S03280,0.509575435,0.4998529
S03281,0.504315299,0.49412684
S03282,0.504721103,0.49006197
S03283,0.504023078,0.489151015
S03284,0.504370699,0.48935793
S03285,0.501350738,0.49486425
S03286,0.503883147,0.49209123
S03287,0.503349944,0.49154909
S03288,0.501943047,0.494259885
S03289,0.502775423,0.49694438
S03290,0.50855032,0.500722915
S03291,0.509028802,0.49899175
S03292,0.51132835,0.4965052
S03293,0.51148432,0.50205486
S03294,0.507191742,0.48989464
S03295,0.509706923,0.49241242
S03296,0.50988225,0.49856167
S03297,0.508153098,0.496719805
S03298,0.507839874,0.503575385
S03299,0.540458532,0.48695227
S03300,0.554360953,0.50887605
S03301,0.54253118,0.485235285
S03302,0.555493194,0.504602775
S03303,0.543431324,0.48599905
S03304,0.555038544,0.50923287
S03305,0.579710057,0.5157618
S03306,0.580484652,0.5198908
S03307,0.579404778,0.518459765
S03308,0.532292248,0.48336105
S03309,0.549396485,0.50667565
S03310,0.532554544,0.484977545
S03311,0.547631852,0.50601248
S03312,0.535207705,0.48461587
S03313,0.549396813,0.506746325
S03314,0.571768158,0.5152444
S03315,0.570801807,0.515987125
S03316,0.571522584,0.51979205
S03317,0.567471791,0.52169598
S03318,0.567842717,0.5253883
S03319,0.56806252,0.524622915
S03320,0.568474833,0.5218928
S03321,0.568220798,0.52331703
S03322,0.568556136,0.5246391
S03323,0.577726327,0.516973615
S03324,0.579505837,0.5184107
S03325,0.577444604,0.522233725
S03326,0.579612574,0.516167495
S03327,0.582706735,0.52349613
S03328,0.580327301,0.5249188
S03329,0.578848084,0.515363315
S03330,0.577940659,0.516030635
S03331,0.579487995,0.51527857
S03332,0.578316731,0.517520075
S03333,0.580757229,0.5187042
S03334,0.578986888,0.52206302
S03335,0.568142476,0.5165643
S03336,0.571432858,0.51902638
S03337,0.570550565,0.521908025
S03338,0.57070409,0.5151155
S03339,0.569463513,0.5182946
S03340,0.569697341,0.523328235
S03341,0.563806209,0.51657955
S03342,0.564503138,0.516455975
S03343,0.564915954,0.5191357
S03344,0.565445049,0.51766574
S03345,0.568628532,0.525472075
S03346,0.567218448,0.52267377
S03347,0.564831418,0.51590896
S03348,0.565680344,0.5175277
S03349,0.569308117,0.52556832
S03350,0.570249027,0.521961955
S03351,0.570054423,0.52154
S03352,0.569560329,0.522739235
S03353,0.447011291,0.46176125
S03354,0.466280964,0.48533945
S03355,0.453367448,0.46246397
S03356,0.471784763,0.486433745
S03357,0.493857593,0.48789646
S03358,0.494529613,0.4870019
S03359,0.446604823,0.460503685
S03360,0.465772885,0.484697235
S03361,0.492748223,0.48603049
S03362,0.485666931,0.500688875
S03363,0.485581969,0.500431215
S03364,0.491402003,0.5012572
S03365,0.454966125,0.469419955
S03366,0.460280452,0.47623377
S03367,0.468680128,0.47095561
S03368,0.477821781,0.48752098
S03369,0.47770212,0.47660521
S03370,0.485466879,0.48425494
S03371,0.44982753,0.464498565
S03372,0.472382621,0.489545585
S03373,0.49101388,0.490564805
S03374,0.481919265,0.49581022
S03375,0.474829552,0.491140135
S03376,0.487347614,0.49264263
S03377,0.44779288,0.45142217
S03378,0.46192344,0.46873075
S03379,0.450136326,0.44988875
S03380,0.464409683,0.471504215
S03381,0.476562988,0.47140907
S03382,0.476695777,0.47191358
S03383,0.447444746,0.448607415
S03384,0.461573504,0.468594975
S03385,0.476646483,0.47278811
S03386,0.489181484,0.488982185
S03387,0.489110843,0.491400155
S03388,0.491059524,0.490979555
S03389,0.45702179,0.46024225
S03390,0.458281571,0.46236592
S03391,0.458932505,0.45962652
S03392,0.465707956,0.471265925
S03393,0.464910565,0.463961305
S03394,0.475824655,0.471573575
